0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.766125972371828397e-03
0.000000000000000000e+00 0.000000000000000000e+00 7.532251944743656794e-03
0.000000000000000000e+00 0.000000000000000000e+00 1.129837791711548606e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.506450388948731359e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.883062986185914112e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.259675583423097212e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.636288180660279964e-02
0.000000000000000000e+00 3.766125972371828397e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.766125972371828397e-03 3.766125972371828397e-03
0.000000000000000000e+00 3.766125972371828397e-03 7.532251944743656794e-03
0.000000000000000000e+00 3.766125972371828397e-03 1.129837791711548606e-02
0.000000000000000000e+00 3.766125972371828397e-03 1.506450388948731359e-02
0.000000000000000000e+00 3.766125972371828397e-03 1.883062986185914112e-02
0.000000000000000000e+00 3.766125972371828397e-03 2.259675583423097212e-02
0.000000000000000000e+00 3.766125972371828397e-03 2.636288180660279964e-02
0.000000000000000000e+00 7.532251944743656794e-03 0.000000000000000000e+00
0.000000000000000000e+00 7.532251944743656794e-03 3.766125972371828397e-03
0.000000000000000000e+00 7.532251944743656794e-03 7.532251944743656794e-03
0.000000000000000000e+00 7.532251944743656794e-03 1.129837791711548606e-02
0.000000000000000000e+00 7.532251944743656794e-03 1.506450388948731359e-02
0.000000000000000000e+00 7.532251944743656794e-03 1.883062986185914112e-02
0.000000000000000000e+00 7.532251944743656794e-03 2.259675583423097212e-02
0.000000000000000000e+00 7.532251944743656794e-03 2.636288180660279964e-02
0.000000000000000000e+00 1.129837791711548606e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.129837791711548606e-02 3.766125972371828397e-03
0.000000000000000000e+00 1.129837791711548606e-02 7.532251944743656794e-03
0.000000000000000000e+00 1.129837791711548606e-02 1.129837791711548606e-02
0.000000000000000000e+00 1.129837791711548606e-02 1.506450388948731359e-02
0.000000000000000000e+00 1.129837791711548606e-02 1.883062986185914112e-02
0.000000000000000000e+00 1.129837791711548606e-02 2.259675583423097212e-02
0.000000000000000000e+00 1.129837791711548606e-02 2.636288180660279964e-02
0.000000000000000000e+00 1.506450388948731359e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.506450388948731359e-02 3.766125972371828397e-03
0.000000000000000000e+00 1.506450388948731359e-02 7.532251944743656794e-03
0.000000000000000000e+00 1.506450388948731359e-02 1.129837791711548606e-02
0.000000000000000000e+00 1.506450388948731359e-02 1.506450388948731359e-02
0.000000000000000000e+00 1.506450388948731359e-02 1.883062986185914112e-02
0.000000000000000000e+00 1.506450388948731359e-02 2.259675583423097212e-02
0.000000000000000000e+00 1.506450388948731359e-02 2.636288180660279964e-02
0.000000000000000000e+00 1.883062986185914112e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.883062986185914112e-02 3.766125972371828397e-03
0.000000000000000000e+00 1.883062986185914112e-02 7.532251944743656794e-03
